id,nombre,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,gmaps_longitud,gmaps_latitud,,
1380,"Universidad del Desarrollo Profesional, Plantel Cd. Juárez",8,Chihuahua,37,Juárez,1,Juárez,Av. de la Raza 5820 esq. Av. del Charro y Minerva,Fracc. Partido de la Fuente,32370,-106.4335,31.727,,
2055,Colegio Latinoamericano Teresiano Cd. Juárez,8,Chihuahua,37,Juárez,1,Juárez,Plutarco Elías Calles 651 esq. Av. de la Raza,Mascarenas,32200,-106.44238,31.73005,,
103,Universidad Tecnológica de Ciudad Juárez,8,Chihuahua,37,Juárez,1,Juárez,Av. Universidad Tecnológica 3051,Col. Lote Bravo II,32695,-106.40774,31.59901,,
2058,Centro Universitario de Ciudad Juárez,8,Chihuahua,37,Juárez,1,Juárez,Avena 8611,Col. El Granjero,32690,-106.40414,31.66169,,
1251,"Universidad Interamericana del Norte, Campus Ciudad Juárez",8,Chihuahua,37,Juárez,1,Juárez,Av. Tomás Fernández 8310,Col. Del Partido Senecu,32330,-106.39632,31.72461,,
3233,Universidad Pedagógica Nacional (UPN) Campus Madera,8,Chihuahua,40,Madera,1,Madera,Av. Guerrero y Calle Tercera 2228,Col. Centro,31943,-108.1418,29.19091,,
1359,"Universidad Autónoma de Ciudad Juárez, Campus Casas Grandes",8,Chihuahua,50,Nuevo Casas Grandes,0,,Av. Universidad 3003 ,Ejido Hidalgo,31803,-107.88772,30.48934,,
3293,Instituto Tecnológico Superior de Nuevo Casas Grandes,8,Chihuahua,50,Nuevo Casas Grandes,1,Nuevo Casas Grandes,Av. Tecnológico 7100,,31700,-107.9121,30.41399,,
3248,Escuela Normal Rural Ricardo Flores Magón,8,Chihuahua,62,Saucillo,1,Saucillo,"Km 2.5 Carr. Saucillo-Las Varas, Piedras de Lumbre",Centro,33620,-105.28803,28.03267,,
257,Instituto Panamericano de Alta Dirección de Empresa (IPADE),9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Floresta 20,Col. Clavería,2080,-99.18683,19.46419,,
3427,"Enseñanza e Investigación Superior, A.C. (EISAC) , Campus Ferrería",9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Av. Granjas 800 esq. Eje 5 Nte. Montevideo,Col. Santa Barbara,2230,-99.18417,19.4841,,
3704,"Universidad Latinoamericana (ULA), Campus El Rosario",9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,"Av. El Rosario 1025, local Y-01",Col. El Rosario,2100,-99.18417,19.4841,,
3590,"Escuela Superior de Ingeniería Mecánica y Eléctrica ESIME, Unidad Azcapotzalco",9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Av. de las Granjas 682 esq. Av. Azcapotzalco La Villa,Col. Santa Catarina,2550,-99.18417,19.4841,,
298,Instituto de Formación Profesional de la PGJDF,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Cda. 4a. y 5a. de  Av. Jardín,Col. Ampliación Cosmopolita,2920,-99.15969,19.46995,,
315,"Universidad Tecnológica de México (UNITEC), Campus Cuitláhuac",9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Norte 67 núm. 2346,San Salvador Xochimanca,2870,-99.18745,19.5043,,
730,Universidad Autónoma Metropolitana (UAM) Unidad Azcapotzalco,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Av. San Pablo 180,Col. Reynosa Tamaulipas,2200,-99.18702,19.50337,,
3572,"Centro de Investigación Tecnológica CIITEC, Unidad Azcapotzalco",9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Cda. de Cecati s/n,Col. Santa Catarina,2250,-99.18417,19.4841,,
3489,Escuela Normal Superior de México,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Manuel Salazar 201,Col. Hacienda del Rosario,2420,-99.18417,19.4841,,
1566,Tecnológico Universitario de México,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Av. Azcapotzalco 308,Col. Ángel Zimbrón,2099,-99.18754,19.47024,,
1568,Universidad Pedagógica Nacional (UPN) U-095,9,Ciudad de México,2,Azcapotzalco,1,Azcapotzalco,Calz. Azcapotzalco La Villa 1011,Col. San Andrés de las Salinas,2320,-99.15407,19.49084,,
3591,"Escuela Superior de Ingeniería Mecánica y Eléctrica ESIME, Unidad Culhuacán",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. Santa Ana 1000,Col. San Francisco Culhuacán,4260,-99.16194,19.35021,,
54,Universidad Autónoma Metropolitana<br>Unidad Xochimilco,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Calz. del Hueso 1100,Col. Villa Quietud,4960,-99.10299,19.30039,,
423,"Universidad Latina, Campus Sur",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Pedro Enríquez Ureña 173,Col. Los Reyes,4330,-99.15522,19.33499,,
3668,"Universidad del Valle de México (UVM), Campus Coyoacán",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Calz. de Tlalpan 3016 y 3058,Col. Ex Hacienda Coapa,4910,-99.16194,19.35021,,
3703,"Universidad Latinoamericana (ULA), Campus Coapa",9,Ciudad de México,3,Coyoacán,1,Coyoacán,"Canal de Miramontes 2053, nivel 3, local 1",Col. Los Girasoles,4920,-99.16194,19.35021,,
3560,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Escuela Nacional de Pintura, Escultura y Grabado La Esmeralda",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. Río Churubusco 79 esq. Calz. de Tlalpan,Col. Country Club,4220,-99.16194,19.35021,,
3562,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Escuela Superior de Música",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Fernández Leal 31,Barrio de la Concepción,4020,-99.16194,19.35021,,
3558,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Escuela Nacional de Danza Clásica y Contemporánea",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. Río Churubusco 79 esq. Calz. de Tlalpan,Col. Country Club,4220,-99.16194,19.35021,,
3480,Escuela Normal de México,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Viena 241,,4100,-99.16194,19.35021,,
399,"Escuela Superior Villanueva Montaño, S.C.",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Calz. de Tlalpan 2441 ,Col. Xotepingo,4610,-99.14068,19.33101,,
3541,"Instituto Latinoamericano de la Comunicación Educativa (ILCE), Sede Miramontes",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. Canal de Miramontes 2549,Col. Prados de Coyoacán,4810,-99.16194,19.35021,,
553,"Instituto de Comunicación y Filosofía, A.C.",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. Taxqueña 1792,Col. Paseos de Taxqueña,4250,-99.12532,19.33866,,
3555,"Instituto Nacional de Bellas Artes y Literatura (INBAL), Escuela Nacional de Arte Teatral",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Río Churubusco 79 esq. Calz. de Tlalpan,Col. Contry Club,4220,-99.16194,19.35021,,
2075,Centro de Estudios Superiores Navales,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Calz. de la Virgen 1800 ,Ex-Ejido de San Pablo Tepetlapa,4840,-99.11705,19.31969,,
612,Universidad Nacional Autónoma de México (UNAM),9,Ciudad de México,3,Coyoacán,1,Coyoacán,"Av. Universidad 3000, Torre de Rectoría, piso 6",Col. Ciudad Universitaria,4510,-99.18697,19.33188,,
3565,Instituto Nacional de Pediatría,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Insurgentes Sur 3700 C,Col. Insurgentes Cuicuilco,4530,-99.16194,19.35021,,
3689,"Universidad Insurgentes, Plantel Sur II",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Calz. de Tlalpan 1148 ,Col. del Carmen,4100,-99.16194,19.35021,,
410,Instituto Nacional de Estudios Superiores en Derecho Penal,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. California 103 ,Col. Parque San Andrés,4040,-99.14858,19.34592,,
3697,Universidad Internacional,9,Ciudad de México,3,Coyoacán,1,Coyoacán,General Anaya 313,Col. Del Carmen,4100,-99.16194,19.35021,,
3473,"Escuela Nacional de Conservación, Restauración y Museografía Manuel del Castillo Negrete (ENCRyM)",9,Ciudad de México,3,Coyoacán,1,Coyoacán,General Anaya 187,Col. San Diego Churubusco,4120,-99.16194,19.35021,,
1593,"Universidad Interamericana para el Desarrollo, Campus Taxqueña",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Cerro de Jesús 67,Col. Campestre Churubusco,4200,-99.13966,19.34515,,
481,Universidad Panamericana (UP)<br>Escuela Superior de Administración de Instituciones,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Canteras de Oxtopulco 16,Col. Oxtopulco Universidad,4310,0,0,,
3720,Universidad Tecnológica Latinoamericana en Línea (UTEL),9,Ciudad de México,3,Coyoacán,1,Coyoacán,"Calz. de Tlalpan 2148, oficinas 8 y 9 2do. piso",Col. Campestre Churubusco,4200,-99.16194,19.35021,,
1588,"Universidad ICEL, Campus Tlalpan-Coyoacán",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Calz. de Tlalpan 2754,Col. Prados Coyoacán,4810,-99.13676,19.32085,,
403,"Grupo Educativo Anglo Americano, Coyoacán",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Vito Alessio Robles 233,Col. Florida,1030,-99.15047,19.35223,,
3498,"Grupo Educativo Anglo Americano, Miguel Ángel de Quevedo",9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av Miguel Ángel de Quevedo 773,Barrio del Niño Jesús,4620,-99.16194,19.35021,,
400,Instituto Latinoamericana de Estudios de la Familia,9,Ciudad de México,3,Coyoacán,1,Coyoacán,Av. México 191 ,Col. Del Carmen,4100,-99.16831,19.35592,,
3479,"Escuela Normal Bertha Von Glumer, Cuajimalpa ",9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,José María Castorena 412,Col. Cuajimalpa,5000,-99.29972,19.35735,,
514,Universidad Westhill,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,Domingo García Ramos 56,Col. Prados de la Montaña 1 Santa Fe,5610,0,0,,
534,Universidad Hebraica México,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,"Prol. Av. de los Bosques 292 A,  piso 5",Col. Lomas del Chamizal,5129,-99.25674,19.39905,,
3128,Centro de Estudios Superiores de Diseño de Monterrey (CEDIM) CDMX,9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,"Antonio Dovali Jaime 70, Torre C, piso 13. Corporativo Samara",Santa Fe,1210,-99.27405,19.35804,,
229,"Instituto Nacional de Administración Pública, A.C.",9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,Carr. Libre México-Toluca 2151 esq. Paseo de las Lilas,Col. Bosques,5110,-99.24902,19.38517,,
1584,"Universidad Autónoma Metropolitana, Unidad Cuajimalpa ",9,Ciudad de México,4,Cuajimalpa de Morelos,1,Cuajimalpa de Morelos,Av. Vasco de Quiroga 4871,Col. Santa Fe Cuajimalpa,5348,-99.29972,19.35735,,
588,"Colegio Francés Hidalgo de México, S.C.",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Huitzilihuitl 30,Sta. Isabel Tola,7010,-99.11408,19.49912,,
1586,Universidad ICEL Plantel Azteca,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Acueducto de Guadalupe 25 ,Santa Isabel Tola,7010,-99.11715,19.50123,,
216,Centro Universitario Patria,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Carlota 68,Col. Guadalupe Tepeyac,7840,-99.12251,19.46675,,
256,Instituto Gauss Jordan,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Dvorak 59,Col. Vallejo,7870,-99.12674,19.46798,,
3571,"Centro de Investigación en Computación CIC, Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Juan de Dios Bátiz esq. Miguel Othón de Mendizábal,Col. Nueva Industrial Vallejo,7738,-99.11333,19.48295,,
224,Colegio Amauta,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. de Guadalupe 183 esq. Río Consulado,Col. 7 de Noviembre,7840,0,0,,
3574,"Centro de Investigación y de Desarrollo Tecnológico en Cómputo CIDETEC, Iztacalco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Juan de Dios Bátiz s/n esq. Miguel Othón de Mendizábal,Col.  Nueva Industrial Vallejo,7700,-99.11333,19.48295,,
240,Universidad Insurgentes Plantel Norte,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Acueducto 13,Col. San Pedro Zacatenco,7360,-99.11887,19.50141,,
250,"Universidad ICEL, Campus La Villa",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Cantera 16,Col. Estanzuela,7060,-99.1153,19.48854,,
3585,Escuela Nacional de Medicina y Homeopatía ENMH,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Guillermo Massieu Helguera 239,Col. La Escalera,7320,-99.11333,19.48295,,
187,Instituto Mexicano del Petróleo,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Eje Central Lazaro Cárdenas 152,Col. San Bartolo Atepehuacan,7730,-99.14591,19.49037,,
559,Escuela Superior de Comercio y Administración (ESCA),9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Prol. Manuel Carpio 471,Col. Plutarco Elías Calles,11340,-99.16738,19.45263,,
10,"Universidad Justo Sierra, plantel Acueducto",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Acueducto 914,Col. La Laguna Ticomán,7340,-99.12503,19.51459,,
2081,Centro de Investigación y de Estudios Avanzados (CINVESTAV),9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Instituto Politécnico Nacional 2508 ,Col. San Pedro Zacatenco,7360,-99.1296,19.50658,,
165,"Universidad Justo Sierra, Plantel Cien Metros",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Eje Central Lázaro Cárdenas 1150,Col. Nueva Industria Vallejo,7700,-99.15407,19.51148,,
3587,"Escuela Superior de Computo ESCOM, Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Juan de Dios Bátiz s/n esq. Av. Miguel Othón de Mendizabal,Col. Lindavista,7738,-99.11333,19.48295,,
3624,Universidad Autónoma de Durango,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Aquiles Serdán 46,Col. Aragón La Villa,7000,-99.11333,19.48295,,
3589,"Escuela Superior de Física y Matemáticas ESFM, Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,"Av. Instituto Politécnico Nacional s/n,  edif. 9 Unidad Profesional Adolfo López Mateos",Col. San Pedro Zacatenco,7738,-99.11333,19.48295,,
3595,"Escuela Superior de Ingeniería Textil ESIT, Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Instituto Politécnico Nacional 2047,Col. Lindavista,7300,-99.11333,19.48295,,
2414,Escuela de Enfermeras de Guadalupe,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Plaza San Lorenzo 13 ,Col. Tepeyac Insurgentes,7020,-99.11877,19.48637,,
3594,"Escuela Superior de Ingeniería Química e Industrias Extractivas, Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Luis Enrique Erro s/n,Col. Nueva Industrial Vallejo,7738,-99.11333,19.48295,,
255,Instituto de Prevención del Delito e Investigación Penitenciaria,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. de Los Misterios 534,Col. Industrial,7800,0,0,,
3583,"Centro Interdisciplinario de Investigaciones y Estudios sobre Medio Ambiente y Desarrollo CIIEMAD, Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,30 de Junio de 1520 s/n,Barrio La Laguna Ticomán,7340,-99.11333,19.48295,,
3481,Escuela Normal Francés Pasteur,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Prol. Misterios 59,Col. Villa de Guadalupe,7050,-99.11333,19.48295,,
163,Instituto Politécnico Nacional ,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,"Av. Luis Enrique Erro s/n, Unidad Profesional Adolfo López Mateos",Col. Zacatenco,7738,-99.14024,19.50102,,
3441,Escuela de Enfermería de la Secretaría de Salud,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Instituto Politécnico Nacional 5160,Col. Magdalena de las Salinas,7760,-99.11333,19.48295,,
1569,Universidad Pedagógica Nacional (UUPN) U-096 Norte,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calle 659 núm. 39,"Col. San Juan de Aragón, 5a. Sección",8400,-99.05939,19.45147,,
3700,"Universidad Justo Sierra, Plantel Ticomán",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. Ticomán 892,Barrio Candelaria,,-99.11333,19.48295,,
467,Universidad del Tepeyac,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Callao 802,Col. Lindavista,7300,-99.12353,19.49161,,
3593,"Escuela Superior de Ingeniería Mecánica y Eléctrica ESIME, Unidad Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Manuel de Anda y Barredo,Col. Nueva Industrial Vallejo,7738,-99.11333,19.48295,,
3584,Centro Mexicano para la Producción más Limpia,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Acueducto s/n,Col. Ticomán,7340,-99.11333,19.48295,,
3601,Unidad Profesional Interdisciplinaria de Biotecnología,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Acueducto 550,Col. La Laguna Ticomán,7340,-99.11333,19.48295,,
3596,"Escuela Superior de Ingeniería y Arquitectura ESIA, Unidad Ticomán",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. Ticomán 600,Col. La Purísima Ticomán,7340,-99.11333,19.48295,,
3599,"Escuela Superior de Turismo, Ticomán",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Miguel Bernard 39,Col. La Escalera,7630,-99.11333,19.48295,,
260,Escuela Nacional de Biblioteconomía y Archivonomía (ENBA),9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. Ticomán 645,Col. Santa María Ticomán,7330,-99.13308,19.51074,,
3423,Colegio Las Rosas,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Plan de San Luis 58 ,Col. La Purísima Ticomán,7330,-99.11333,19.48295,,
3631,"Universidad Autónoma de la Ciudad de México (UACM), Plantel Cuautepec",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. La Corona 320,Col. Loma la Palma,7160,-99.11333,19.48295,,
544,Escuela Nacional de Ciencias Biológicas ,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Prol. de Carpio y Plan de Ayala s/n,Col. Santo Tomás,11340,0,0,,
3602,Unidad Profesional Interdisciplinaria de Ingeniería y Tecnologías Avanzadas,9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av Instituto Politécnico Nacional 2580,Col. La Laguna Ticomán,7340,-99.11333,19.48295,,
505,"Escuela Benjamín Franklin, S.C.",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Insurgentes Norte 1423,Col. Guadalupe Insurgentes,7870,0,0,,
3702,"Universidad Latinoamericana (ULA), Campus Aragón",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,"Av. 510 núm. 140, locales 1, 2 y 4",Pueblo San Juan de Aragón,7950,-99.11333,19.48295,,
3597,"Escuela Superior de Ingeniería y Arquitectura ESIA,Unidad Zacatenco",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Av. Juan de Dios Bátiz s/n,Col. Adolfo López Mateos,7738,-99.11333,19.48295,,
3592,"Escuela Superior de Ingeniería Mecánica y Eléctrica, Unidad Ticomán",9,Ciudad de México,5,Gustavo A. Madero,1,Gustavo A. Madero,Calz. Ticomán 600,Col. San José Ticomán,7340,-99.11333,19.48295,,
174,"Universidad Insurgentes, Plantel Coruña",9,Ciudad de México,6,Iztacalco,1,Iztacalco,Calz. de Tlalpan 400,Col. Viaducto Piedad,8200,0,0,,
3600,"Unidad Interdisciplinaria de Ingeniería, Ciencias Sociales y Administrativas",9,Ciudad de México,6,Iztacalco,1,Iztacalco,Av. Té 950 esq. Resina,Col. Granjas México,8400,-99.0975,19.3959,,
242,Centro Universitario Oriente de México,9,Ciudad de México,6,Iztacalco,1,Iztacalco,Av. José Rojo Gómez 375,Agrícola Oriental,8500,-99.07405,19.39239,,
3508,"Instituto Bonampak, Campus Oriente ",9,Ciudad de México,6,Iztacalco,1,Iztacalco,Av. Ferrocarril de Río Frio 384,Col. Agrícola Oriental,8500,-99.0975,19.3959,,
1573,Universidad Pedagógica Nacional (UPN) U-098,9,Ciudad de México,6,Iztacalco,1,Iztacalco,Calz. de la Viga 1227,Col. Militar Marte,,-99.12284,19.37817,,
3721,Universidad Victoria,9,Ciudad de México,6,Iztacalco,1,Iztacalco,Av. Coyuya 323,Col. Santa Anita,8320,-99.0975,19.3959,,
3474,Escuela Nacional de Entrenadores Deportivos (ENED),9,Ciudad de México,6,Iztacalco,1,Iztacalco,Añil puerta 10 acceso J,Col. Granjas México,8400,-99.0975,19.3959,,
3690,"Universidad Insurgentes, Plantel Tlalpan",9,Ciudad de México,6,Iztacalco,1,Iztacalco,Calz. Tlalpan 390,Col. Viaducto Piedad,8200,-99.0975,19.3959,,
3494,Escuela Superior de Educación Física,9,Ciudad de México,6,Iztacalco,1,Iztacalco,Atletas s/n,Col. Magdalena Mixuca,8010,-99.0975,19.3959,,
3707,"Universidad Latinoamericana (ULA), Campus Suroriente",9,Ciudad de México,6,Iztacalco,1,Iztacalco,Av. Sur 16 núm. 581,Col. Agrícola Oriental,8500,-99.0975,19.3959,,
2607,Universidad Autónoma de la Ciudad de México Campus San Lorenzo Tezonco,9,Ciudad de México,7,Iztapalapa,0,,Prolg. San Isidro 151,Col. San Lorenzo Tezonco,9790,0,0,,
2376,"Universidad Insurgentes, Plantel Ermita",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ermita Iztapalapa 1693 ,Col. Octava Ampliación de San Miguel Iztapalapa,9830,0,0,,
1587,"Universidad ICEL,  Campus Zaragoza",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Texcoco 1532,Col. Santa Martha Acatitla,9510,-99.01619,19.38107,,
1601,Facultad de Estudios Superiores Zaragoza ,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Guelatao 66,Col. Ejército de Oriente,9230,-99.03763,19.38322,,
3686,Universidad IMEP,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ignacio Zaragoza 3001,Col. Santa Martha Acatitla,9510,-99.0925,19.359,,
134,"Universidad ICEL,  Campus Ermita",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Ermita Iztapalapa 1907,Col. Los Ángeles,9710,-99.07235,19.34942,,
3629,"Universidad Autónoma de la Ciudad de México (UACM), Plantel Casa Libertad",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ermita Iztapalapa  4163,Col. Lomas de Zaragoza,9620,-99.0925,19.359,,
2377,"Universidad Insurgentes, Plantel Iztapalapa",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ermita Iztapalapa 4018 esq. Eje 5 Sur,Col. Paraje Zacatepec,9500,-99.00838,19.35525,,
56,"Universidad Autónoma Metropolitana, Unidad Iztapalapa",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. San Rafael Atlixco 186,Col. Vicentina,9340,-99.07155,19.36115,,
177,"Universidad Tecnológica de México (UNITEC), Campus Sur",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Calz. Ermita Iztapalapa 557,Col. Granjas Esmeralda,9810,-99.11799,19.35659,,
139,Instituto Cultural Derechos Humanos,9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Emilio N. Acosta 62,Col. Amp. Santa Martha Acatitla,9510,-99.02165,19.38042,,
1480,"Universidad Insurgentes, Plantel Tláhuac",9,Ciudad de México,7,Iztapalapa,1,Iztapalapa,Av. Tláhuac 1789,Col. San Lorenzo Tezonco,9900,-99.06967,19.30925,,
